artistName,trackName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,release_date,genres
Joji,Window (Actress Remix),0.808,0.552,1.0,-13.673,1.0,0.035,0.136,0.915,0.203,0.61,138.992,audio_features,2zpgZcT2Ec1zFCSMwv0UR1,spotify:track:2zpgZcT2Ec1zFCSMwv0UR1,https://api.spotify.com/v1/tracks/2zpgZcT2Ec1zFCSMwv0UR1,https://api.spotify.com/v1/audio-analysis/2zpgZcT2Ec1zFCSMwv0UR1,555176.0,4.0,2018-02-14,"['alternative r&b', 'viral pop']"
Rain Sounds For Sleep,Sleep Well Rain Sound,0.0716,0.948,0.0,-27.25,0.0,0.0697,0.18,0.944,0.692,0.00548,80.956,audio_features,4eHq5gcF7S78ouJxR12mGc,spotify:track:4eHq5gcF7S78ouJxR12mGc,https://api.spotify.com/v1/tracks/4eHq5gcF7S78ouJxR12mGc,https://api.spotify.com/v1/audio-analysis/4eHq5gcF7S78ouJxR12mGc,144727.0,3.0,2018-01-11,['sound']
Eminem,Without Me,0.908,0.669,7.0,-2.827,1.0,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320.0,4.0,2002-05-26,"['detroit hip hop', 'hip hop', 'rap']"
Deep Rain Sampling,Warm Forest Rain,0.118,0.998,9.0,-17.622,1.0,0.0464,0.138,0.988,0.371,0.00173,82.788,audio_features,4pN5YIDWSJ4G3Kpl1oEHDZ,spotify:track:4pN5YIDWSJ4G3Kpl1oEHDZ,https://api.spotify.com/v1/tracks/4pN5YIDWSJ4G3Kpl1oEHDZ,https://api.spotify.com/v1/audio-analysis/4pN5YIDWSJ4G3Kpl1oEHDZ,232275.0,3.0,2017-04-12,[]
Mount Kimbie,Marilyn,0.271,0.486,0.0,-11.956,0.0,0.0407,0.351,0.156,0.0894,0.31,179.826,audio_features,5jJPcImQkogKdwsVS36zH7,spotify:track:5jJPcImQkogKdwsVS36zH7,https://api.spotify.com/v1/tracks/5jJPcImQkogKdwsVS36zH7,https://api.spotify.com/v1/audio-analysis/5jJPcImQkogKdwsVS36zH7,246704.0,3.0,2017-09-08,"['art pop', 'bass music', 'chillwave', 'electra', 'electronica', 'future garage', 'indie soul', 'indietronica', 'microhouse', 'new rave', 'wonky']"
Grimes,New Gods,0.252,0.357,10.0,-9.453,0.0,0.0384,0.241,0.000401,0.106,0.117,141.66,audio_features,05gxfnUV4auQyym1VIcVE0,spotify:track:05gxfnUV4auQyym1VIcVE0,https://api.spotify.com/v1/tracks/05gxfnUV4auQyym1VIcVE0,https://api.spotify.com/v1/audio-analysis/05gxfnUV4auQyym1VIcVE0,195821.0,4.0,2020-02-21,"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis']"
Parallel Dance Ensemble,Juices,0.72,0.597,4.0,-8.477,1.0,0.0301,0.0941,0.028,0.439,0.935,103.0,audio_features,6m5BVSl09B1KPhr8JGd18l,spotify:track:6m5BVSl09B1KPhr8JGd18l,https://api.spotify.com/v1/tracks/6m5BVSl09B1KPhr8JGd18l,https://api.spotify.com/v1/audio-analysis/6m5BVSl09B1KPhr8JGd18l,209183.0,4.0,2011-03-25,[]
Lee Fields & The Expressions,Faithful Man,0.4,0.578,2.0,-7.455,0.0,0.0336,0.143,0.0,0.34,0.564,90.384,audio_features,2gd0nRAv2Q4Y3KVt7NMbrH,spotify:track:2gd0nRAv2Q4Y3KVt7NMbrH,https://api.spotify.com/v1/tracks/2gd0nRAv2Q4Y3KVt7NMbrH,https://api.spotify.com/v1/audio-analysis/2gd0nRAv2Q4Y3KVt7NMbrH,246027.0,3.0,2012-03-13,"['afrobeat', 'funk', 'indie soul', 'soul']"
The Daily,The Next Year (or Two) of the Pandemic,,,,,,,,,,,,,,,,,,,,
Bobby Darin,Not For Me - Remastered 2002,0.653,0.412,8.0,-11.645,1.0,0.0485,0.526,0.0,0.0714,0.718,116.642,audio_features,6sA1rk1FILT7DhnrQcD5AA,spotify:track:6sA1rk1FILT7DhnrQcD5AA,https://api.spotify.com/v1/tracks/6sA1rk1FILT7DhnrQcD5AA,https://api.spotify.com/v1/audio-analysis/6sA1rk1FILT7DhnrQcD5AA,142560.0,4.0,2010-01-01,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']"
Aphex Twin,#8,0.62,0.819,7.0,-7.845,1.0,0.192,0.708,0.857,0.379,0.622,169.741,audio_features,4KzwoaaI2oyx5sib9D93w0,spotify:track:4KzwoaaI2oyx5sib9D93w0,https://api.spotify.com/v1/tracks/4KzwoaaI2oyx5sib9D93w0,https://api.spotify.com/v1/audio-analysis/4KzwoaaI2oyx5sib9D93w0,185093.0,4.0,1996-11-04,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']"
Spoon,Who Makes Your Money,0.807,0.522,9.0,-11.781,1.0,0.119,0.507,0.0213,0.0889,0.44,172.371,audio_features,6ilrTgKGGWPmu4hwer1ESU,spotify:track:6ilrTgKGGWPmu4hwer1ESU,https://api.spotify.com/v1/tracks/6ilrTgKGGWPmu4hwer1ESU,https://api.spotify.com/v1/audio-analysis/6ilrTgKGGWPmu4hwer1ESU,224720.0,4.0,2010-01-19,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'rock']"
Paul Revere & The Raiders,Hungry,0.546,0.686,10.0,-8.031,1.0,0.0412,0.103,0.0,0.212,0.555,131.151,audio_features,25nU5mxSzlzyOXzeqx4c5j,spotify:track:25nU5mxSzlzyOXzeqx4c5j,https://api.spotify.com/v1/tracks/25nU5mxSzlzyOXzeqx4c5j,https://api.spotify.com/v1/audio-analysis/25nU5mxSzlzyOXzeqx4c5j,173840.0,4.0,2019-07-26,[]
The Daily,The Almost-Peace Deal,,,,,,,,,,,,,,,,,,,,
Bob Dylan,All I Really Want to Do,0.327,0.434,9.0,-7.007,1.0,0.0318,0.793,0.0,0.0942,0.343,178.539,audio_features,2JcAqr3fUWIFZWPa9rjkwm,spotify:track:2JcAqr3fUWIFZWPa9rjkwm,https://api.spotify.com/v1/tracks/2JcAqr3fUWIFZWPa9rjkwm,https://api.spotify.com/v1/audio-analysis/2JcAqr3fUWIFZWPa9rjkwm,245960.0,3.0,1964-08-08,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
Georgia,About Work The Dancefloor - Edit,0.633,0.832,10.0,-6.572,0.0,0.0387,0.0134,0.000164,0.116,0.198,109.983,audio_features,1b6HCRWWbvFUZ5RG3bg7s6,spotify:track:1b6HCRWWbvFUZ5RG3bg7s6,https://api.spotify.com/v1/tracks/1b6HCRWWbvFUZ5RG3bg7s6,https://api.spotify.com/v1/audio-analysis/1b6HCRWWbvFUZ5RG3bg7s6,194119.0,4.0,2020-01-10,"['electropop', 'uk alternative pop']"
Galantis,Runaway (U & I),0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074.0,4.0,2015-06-05,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']"
The Tallest Man On Earth,The Sparrow and the Medicine,0.578,0.543,7.0,-5.718,1.0,0.0285,0.889,9.42e-06,0.102,0.662,121.878,audio_features,4ziChG7mTYsGzq8SSzCy6O,spotify:track:4ziChG7mTYsGzq8SSzCy6O,https://api.spotify.com/v1/tracks/4ziChG7mTYsGzq8SSzCy6O,https://api.spotify.com/v1/audio-analysis/4ziChG7mTYsGzq8SSzCy6O,186067.0,4.0,2008,"['indie folk', 'stomp and holler', 'swedish americana', 'swedish singer-songwriter']"
TOOL,Litanie contre la Peur,0.151,0.0137,0.0,-22.812,0.0,0.0479,0.979,0.956,0.0869,0.0371,136.297,audio_features,4qE9yOgBNsARadpZTAb6RH,spotify:track:4qE9yOgBNsARadpZTAb6RH,https://api.spotify.com/v1/tracks/4qE9yOgBNsARadpZTAb6RH,https://api.spotify.com/v1/audio-analysis/4qE9yOgBNsARadpZTAb6RH,134490.0,3.0,2019-08-30,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'post-metal', 'progressive metal', 'progressive rock', 'rock']"
Agoria,Scala - Original,0.722,0.619,2.0,-8.533,1.0,0.0397,0.000174,0.499,0.183,0.303,124.004,audio_features,4bNyYgiyTtdcCMirzwFVIf,spotify:track:4bNyYgiyTtdcCMirzwFVIf,https://api.spotify.com/v1/tracks/4bNyYgiyTtdcCMirzwFVIf,https://api.spotify.com/v1/audio-analysis/4bNyYgiyTtdcCMirzwFVIf,502002.0,4.0,2013-09-23,"['electronica', 'microhouse', 'minimal techno', 'new french touch', 'organic house', 'tech house']"
Hercules & Love Affair,Are You Still Certain? (feat. Mashrou' Leila),0.801,0.544,10.0,-7.518,0.0,0.04,0.0583,0.0357,0.0772,0.751,121.984,audio_features,1SljDkv2QmkHnvvTqPAFYE,spotify:track:1SljDkv2QmkHnvvTqPAFYE,https://api.spotify.com/v1/tracks/1SljDkv2QmkHnvvTqPAFYE,https://api.spotify.com/v1/audio-analysis/1SljDkv2QmkHnvvTqPAFYE,283389.0,4.0,2017-09-01,"['alternative dance', 'art pop', 'dance pop', 'dance-punk', 'electronica', 'indietronica', 'new rave', 'nu disco']"
David Bowie,It Ain't Easy - 2012 Remaster,0.503,0.279,2.0,-12.755,1.0,0.0281,0.0174,0.0,0.214,0.177,133.558,audio_features,0xRUwscEziliaWCsmq7n2w,spotify:track:0xRUwscEziliaWCsmq7n2w,https://api.spotify.com/v1/tracks/0xRUwscEziliaWCsmq7n2w,https://api.spotify.com/v1/audio-analysis/0xRUwscEziliaWCsmq7n2w,177775.0,4.0,1972-06-06,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
Booka Shade,Love Inc,0.782,0.736,5.0,-9.004,0.0,0.0511,0.00818,0.849,0.858,0.119,122.998,audio_features,5BbafbYWCjtiwVbBJg4PH5,spotify:track:5BbafbYWCjtiwVbBJg4PH5,https://api.spotify.com/v1/tracks/5BbafbYWCjtiwVbBJg4PH5,https://api.spotify.com/v1/audio-analysis/5BbafbYWCjtiwVbBJg4PH5,361000.0,4.0,2013-11-01,"['alternative dance', 'deep disco house', 'electronica', 'frankfurt electronic', 'german techno', 'microhouse', 'minimal techno', 'tech house']"
Cream,I Feel Free,0.375,0.448,9.0,-14.06,1.0,0.0264,0.106,5.55e-05,0.141,0.564,88.371,audio_features,62nYkaIBesfvQSSwTjPnYS,spotify:track:62nYkaIBesfvQSSwTjPnYS,https://api.spotify.com/v1/tracks/62nYkaIBesfvQSSwTjPnYS,https://api.spotify.com/v1/audio-analysis/62nYkaIBesfvQSSwTjPnYS,171507.0,4.0,1966-12-09,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']"
Calibre,Colby Park,0.199,0.217,6.0,-19.595,1.0,0.0324,0.793,0.911,0.0809,0.0834,61.663,audio_features,5kV45qc12fOzBqgYh1Yn1H,spotify:track:5kV45qc12fOzBqgYh1Yn1H,https://api.spotify.com/v1/tracks/5kV45qc12fOzBqgYh1Yn1H,https://api.spotify.com/v1/audio-analysis/5kV45qc12fOzBqgYh1Yn1H,300051.0,4.0,2019-11-29,"['drum and bass', 'drumfunk', 'liquid funk', 'uk dnb']"
Harry Krapsho,Don't Wanna Go Home,,,,,,,,,,,,,,,,,,,,
Brenton Wood,Oogum Boogum Song,0.885,0.64,7.0,-5.305,1.0,0.0431,0.765,0.0,0.247,0.851,112.658,audio_features,7fp41IDi1dqARoX0Nuvz5O,spotify:track:7fp41IDi1dqARoX0Nuvz5O,https://api.spotify.com/v1/tracks/7fp41IDi1dqARoX0Nuvz5O,https://api.spotify.com/v1/audio-analysis/7fp41IDi1dqARoX0Nuvz5O,153413.0,4.0,2017-02-24,"['classic soul', 'motown', 'soul']"
Willie J Healey,Subterraneans,0.657,0.35,7.0,-9.346,1.0,0.0292,0.0997,0.415,0.234,0.32,129.979,audio_features,1xK8d8CjyezmA361G24Cyz,spotify:track:1xK8d8CjyezmA361G24Cyz,https://api.spotify.com/v1/tracks/1xK8d8CjyezmA361G24Cyz,https://api.spotify.com/v1/audio-analysis/1xK8d8CjyezmA361G24Cyz,343489.0,4.0,2015-05-11,"['english indie rock', 'oxford indie']"
Hundred Waters,Me & Anodyne,0.541,0.733,1.0,-7.405,1.0,0.0405,0.577,0.244,0.101,0.449,174.791,audio_features,4PnTUtoiHFVKRdCRjKFnVM,spotify:track:4PnTUtoiHFVKRdCRjKFnVM,https://api.spotify.com/v1/tracks/4PnTUtoiHFVKRdCRjKFnVM,https://api.spotify.com/v1/audio-analysis/4PnTUtoiHFVKRdCRjKFnVM,207665.0,4.0,2012,"['gainesville indie', 'indie psych-pop']"
